FID,ID,kabko,lat,long,tanggal_ms,tanggal_iso,hari,populasi,otg,odp_aktif,pdp_aktif,pos_aktif,pos_rs,pos_meninggal,pos_sembuh,pos_total
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1592265600000,2020-06-16,88,778789,173,33,1,12,7,1,7,20
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1592352000000,2020-06-17,89,778789,251,35,0,13,8,1,7,21
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1592438400000,2020-06-18,90,778789,304,35,0,13,8,1,7,21
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1592524800000,2020-06-19,91,778789,303,36,0,14,9,1,7,22
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1592611200000,2020-06-20,92,778789,304,43,0,14,9,1,7,22
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1592697600000,2020-06-21,93,778789,304,70,0,14,9,1,7,22
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1592784000000,2020-06-22,94,778789,304,88,0,15,10,1,7,23
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1592870400000,2020-06-23,95,778789,304,86,0,7,6,1,15,23
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1592956800000,2020-06-24,96,778789,295,96,1,5,4,1,17,23
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593043200000,2020-06-25,97,778789,279,99,1,5,4,1,17,23
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593129600000,2020-06-26,98,778789,279,82,1,5,4,1,17,23
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1587254400000,2020-04-19,30,1617814,125,105,8,1,0,1,1,3
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1587340800000,2020-04-20,31,1617814,125,99,7,1,0,1,1,3
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585440000000,2020-03-29,9,2459890,0,167,5,2,0,0,0,2
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585526400000,2020-03-30,10,2459890,19,154,6,2,0,0,0,2
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585612800000,2020-03-31,11,2459890,19,170,11,2,2,0,0,2
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593043200000,2020-06-25,97,1163789,380,32,7,8,8,5,9,22
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593129600000,2020-06-26,98,1163789,394,36,7,10,10,5,9,24
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593216000000,2020-06-27,99,1163789,364,36,7,8,8,5,12,25
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593302400000,2020-06-28,100,1163789,364,35,7,7,7,5,13,25
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592006400000,2020-06-13,85,1268504,648,28,32,121,93,11,16,148
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592092800000,2020-06-14,86,1268504,658,28,19,128,122,13,16,157
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592179200000,2020-06-15,87,1268504,650,28,24,140,125,13,16,169
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592265600000,2020-06-16,88,1268504,880,26,22,148,129,14,16,178
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592352000000,2020-06-17,89,1268504,883,19,23,147,141,15,16,178
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592438400000,2020-06-18,90,1268504,923,26,32,147,141,15,16,178
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1587427200000,2020-04-21,32,1617814,125,95,7,1,0,1,1,3
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1587513600000,2020-04-22,33,1617814,125,86,7,1,0,1,1,3
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1584921600000,2020-03-23,3,1189380,0,0,2,0,0,0,0,0
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585008000000,2020-03-24,4,1189380,0,0,0,0,0,0,0,0
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585094400000,2020-03-25,5,1189380,0,0,0,0,0,0,0,0
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585180800000,2020-03-26,6,1189380,0,0,0,0,0,0,0,0
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593388800000,2020-06-29,101,1163789,403,41,6,9,9,5,17,31
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593475200000,2020-06-30,102,1163789,419,36,8,9,9,5,17,31
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593561600000,2020-07-01,103,1163789,532,38,7,7,7,5,19,31
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593648000000,2020-07-02,104,1163789,532,37,8,6,6,5,20,31
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593734400000,2020-07-03,105,1163789,549,38,9,6,6,5,20,31
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585699200000,2020-04-01,12,2459890,19,202,9,2,2,0,0,2
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585785600000,2020-04-02,13,2459890,64,302,9,2,2,0,0,2
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591056000000,2020-06-02,74,1252020,360,26,0,45,27,10,5,60
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591142400000,2020-06-03,75,1252020,363,24,0,42,29,10,10,62
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591228800000,2020-06-04,76,1252020,363,25,3,40,29,10,12,62
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593216000000,2020-06-27,99,778789,279,82,1,5,4,1,17,23
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593302400000,2020-06-28,100,778789,279,82,1,6,5,1,17,24
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593388800000,2020-06-29,101,778789,276,83,1,10,9,1,17,28
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593475200000,2020-06-30,102,778789,280,82,1,10,9,1,17,28
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593561600000,2020-07-01,103,778789,280,80,1,9,8,1,18,28
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593648000000,2020-07-02,104,778789,280,78,1,9,8,1,18,28
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1587340800000,2020-04-20,31,1326420,157,485,69,16,16,2,2,20
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1587427200000,2020-04-21,32,1326420,158,465,76,16,16,2,2,20
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1587513600000,2020-04-22,33,1326420,157,465,77,15,14,2,4,21
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593734400000,2020-07-03,105,778789,280,73,1,9,1,1,18,28
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593820800000,2020-07-04,106,778789,280,76,1,11,9,1,18,30
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593907200000,2020-07-05,107,778789,280,72,1,11,9,1,18,30
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1593993600000,2020-07-06,108,778789,330,72,1,11,9,1,18,30
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594080000000,2020-07-07,109,778789,327,57,1,11,9,1,18,30
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594166400000,2020-07-08,110,778789,342,48,1,11,9,1,18,30
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594252800000,2020-07-09,111,778789,342,44,1,9,7,1,20,30
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594339200000,2020-07-10,112,778789,342,15,1,10,7,1,20,31
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594425600000,2020-07-11,113,778789,390,16,1,11,8,1,20,32
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594512000000,2020-07-12,114,778789,419,20,1,11,8,1,20,32
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594598400000,2020-07-13,115,778789,419,21,1,11,8,1,20,32
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592524800000,2020-06-19,91,1268504,932,29,30,158,145,17,17,192
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592611200000,2020-06-20,92,1268504,976,28,32,160,153,18,17,195
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592697600000,2020-06-21,93,1268504,1032,27,35,160,153,18,17,195
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592784000000,2020-06-22,94,1268504,1046,26,35,161,154,18,17,196
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592870400000,2020-06-23,95,1268504,1159,24,45,174,154,18,18,210
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1592956800000,2020-06-24,96,1268504,1162,22,58,176,169,18,18,212
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1587600000000,2020-04-23,34,1326420,158,438,81,15,15,2,4,21
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1587686400000,2020-04-24,35,1326420,160,423,83,15,15,2,4,21
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1587772800000,2020-04-25,36,1326420,160,400,85,14,14,4,4,22
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1587600000000,2020-04-23,34,1617814,125,90,8,1,0,1,1,3
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1587686400000,2020-04-24,35,1617814,125,91,5,1,0,1,1,3
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1587772800000,2020-04-25,36,1617814,125,94,5,2,1,1,1,4
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594684800000,2020-07-14,116,778789,419,26,1,10,8,1,21,32
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594771200000,2020-07-15,117,778789,419,29,1,10,8,1,21,32
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594857600000,2020-07-16,118,778789,419,28,1,10,7,1,21,32
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1594944000000,2020-07-17,119,778789,419,23,1,2,2,1,29,32
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595030400000,2020-07-18,120,778789,419,26,0,5,5,1,29,35
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595116800000,2020-07-19,121,778789,419,26,0,5,5,1,29,35
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1587859200000,2020-04-26,37,1326420,160,395,85,14,14,4,4,22
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1587945600000,2020-04-27,38,1326420,162,384,90,14,14,4,4,22
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585267200000,2020-03-27,7,1189380,0,0,0,0,0,0,0,0
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585353600000,2020-03-28,8,1189380,0,0,0,0,0,0,0,0
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585440000000,2020-03-29,9,1189380,0,0,0,0,0,0,0,0
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595203200000,2020-07-20,122,778789,419,27,0,5,5,1,29,35
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595289600000,2020-07-21,123,778789,419,14,0,5,2,1,29,35
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595376000000,2020-07-22,124,778789,419,14,0,4,4,1,30,35
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595462400000,2020-07-23,125,778789,419,14,0,4,4,1,30,35
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595548800000,2020-07-24,126,778789,419,4,0,8,8,1,30,39
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595635200000,2020-07-25,127,778789,421,14,0,4,4,1,34,39
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595721600000,2020-07-26,128,778789,458,23,0,16,15,1,34,51
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1587859200000,2020-04-26,37,1617814,125,89,5,1,0,1,1,3
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1587945600000,2020-04-27,38,1617814,125,76,5,1,0,1,1,3
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588032000000,2020-04-28,39,1326420,175,364,87,15,15,4,5,24
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588118400000,2020-04-29,40,1326420,175,343,91,16,16,4,5,25
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588204800000,2020-04-30,41,1326420,180,330,91,18,18,4,5,27
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588291200000,2020-05-01,42,1326420,180,331,90,20,20,5,5,30
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588377600000,2020-05-02,43,1326420,180,323,95,20,20,5,5,30
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595808000000,2020-07-27,129,778789,458,30,0,15,15,1,35,51
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595894400000,2020-07-28,130,778789,458,180,0,15,15,1,35,51
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1595980800000,2020-07-29,131,778789,458,51,0,15,15,1,35,51
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593043200000,2020-06-25,97,1268504,1170,26,57,179,172,18,18,215
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593129600000,2020-06-26,98,1268504,1211,27,57,194,185,18,18,230
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593216000000,2020-06-27,99,1268504,1211,28,57,202,186,18,24,244
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593302400000,2020-06-28,100,1268504,1211,27,55,203,186,19,24,246
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593388800000,2020-06-29,101,1268504,1211,27,57,212,187,19,24,255
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591315200000,2020-06-05,77,1252020,368,25,2,40,29,11,12,63
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591401600000,2020-06-06,78,1252020,368,25,2,39,28,11,13,63
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591488000000,2020-06-07,79,1252020,368,25,2,39,28,11,13,63
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593475200000,2020-06-30,102,1268504,1292,23,55,191,166,19,47,257
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593561600000,2020-07-01,103,1268504,1292,23,54,190,148,20,67,277
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593648000000,2020-07-02,104,1268504,1292,23,55,194,150,20,67,281
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593734400000,2020-07-03,105,1268504,1292,23,56,186,142,22,74,282
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593820800000,2020-07-04,106,1163789,583,41,9,10,10,6,20,36
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593907200000,2020-07-05,107,1163789,583,35,9,12,12,6,20,38
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593820800000,2020-07-04,106,1268504,1292,23,48,197,144,23,74,294
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593907200000,2020-07-05,107,1268504,1292,23,54,204,145,23,74,301
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1593993600000,2020-07-06,108,1268504,1292,23,59,206,147,23,74,303
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1594080000000,2020-07-07,109,1268504,1292,23,55,211,151,24,74,309
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588464000000,2020-05-03,44,1326420,180,327,101,19,19,5,8,32
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585526400000,2020-03-30,10,1189380,0,111,12,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1594166400000,2020-07-08,110,1268504,1459,16,53,232,151,24,77,333
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1596067200000,2020-07-30,132,778789,458,82,0,24,24,1,35,60
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585872000000,2020-04-03,14,2459890,64,276,9,2,2,0,0,2
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1593993600000,2020-07-06,108,1163789,583,38,9,13,13,6,20,39
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1588032000000,2020-04-28,39,1617814,128,80,4,1,0,1,1,3
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1588464000000,2020-05-03,44,1580092,539,308,87,19,7,4,2,25
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591574400000,2020-06-08,80,1252020,368,23,2,39,28,11,13,63
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588550400000,2020-05-04,45,1326420,180,314,100,17,17,5,8,30
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585612800000,2020-03-31,11,1189380,15,142,14,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1594252800000,2020-07-09,111,1268504,1459,16,49,233,146,24,80,337
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591660800000,2020-06-09,81,1252020,368,20,1,39,28,11,13,63
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1596153600000,2020-07-31,133,778789,490,83,0,35,35,1,35,71
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1594080000000,2020-07-07,109,1163789,587,40,11,13,13,6,20,39
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1585958400000,2020-04-04,15,2459890,65,255,6,2,2,0,0,2
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1588118400000,2020-04-29,40,1617814,128,77,4,1,0,1,1,3
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1588550400000,2020-05-04,45,1580092,594,309,80,19,7,4,2,25
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1584662400000,2020-03-20,0,629020,0,0,0,0,0,0,0,1
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588636800000,2020-05-05,46,1326420,180,297,102,17,17,5,8,30
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585699200000,2020-04-01,12,1189380,14,131,19,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1594339200000,2020-07-10,112,1268504,1519,17,46,230,141,26,83,339
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1584662400000,2020-03-20,0,683784,0,0,0,0,0,0,0,0
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1584662400000,2020-03-20,0,1044718,0,0,0,0,0,0,0,0
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591747200000,2020-06-10,82,1252020,363,20,2,45,29,11,13,69
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1596240000000,2020-08-01,134,778789,490,84,0,39,39,1,39,79
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1594166400000,2020-07-08,110,1163789,588,41,10,12,12,6,21,39
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1586044800000,2020-04-05,16,2459890,65,203,10,2,2,0,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1588636800000,2020-05-05,46,1580092,607,261,80,19,7,4,2,25
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1588204800000,2020-04-30,41,1617814,128,75,4,1,0,1,1,3
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1594425600000,2020-07-11,113,1268504,1519,18,46,232,125,26,98,356
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1584662400000,2020-03-20,0,1057011,0,0,0,0,0,0,0,0
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1584662400000,2020-03-20,0,1126392,0,0,0,0,0,0,0,0
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1584662400000,2020-03-20,0,555984,0,0,0,0,0,0,0,0
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1584748800000,2020-03-21,1,629020,0,0,0,0,0,0,0,3
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1584662400000,2020-03-20,0,830134,0,0,0,0,0,0,0,0
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588723200000,2020-05-06,47,1326420,180,286,74,22,22,6,8,36
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585785600000,2020-04-02,13,1189380,13,123,24,0,0,0,0,0
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1584662400000,2020-03-20,0,2619975,0,0,0,0,0,1,0,1
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1584748800000,2020-03-21,1,683784,0,0,0,0,0,0,0,0
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1584748800000,2020-03-21,1,1044718,0,0,0,0,0,0,0,0
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591833600000,2020-06-11,83,1252020,353,19,2,49,29,11,14,74
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1596326400000,2020-08-02,135,778789,490,83,0,51,50,1,39,91
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1594252800000,2020-07-09,111,1163789,596,47,10,12,12,6,23,41
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1586131200000,2020-04-06,17,2459890,86,224,10,2,2,0,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1588723200000,2020-05-06,47,1580092,638,265,81,21,7,4,2,27
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1594512000000,2020-07-12,114,1268504,1519,18,51,227,120,27,103,357
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1588291200000,2020-05-01,42,1617814,128,71,4,1,0,1,1,3
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1584748800000,2020-03-21,1,1057011,0,0,0,0,0,0,0,0
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1584748800000,2020-03-21,1,1126392,0,0,0,0,0,0,0,0
5,5,KAB. BONDOWOSO,-7.941717966740334,113.94578998632433,1596412800000,2020-08-03,136,778789,0,0,0,0,0,0,0,0
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1584835200000,2020-03-22,2,629020,0,0,0,0,0,0,0,3
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1584748800000,2020-03-21,1,830134,0,0,0,0,0,0,0,0
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1588809600000,2020-05-07,48,1326420,180,267,76,23,23,6,8,37
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1585872000000,2020-04-03,14,1189380,11,138,38,10,9,0,0,10
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1584748800000,2020-03-21,1,2619975,0,0,0,0,0,1,0,1
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1584835200000,2020-03-22,2,683784,0,0,0,0,0,0,0,0
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1584835200000,2020-03-22,2,1057011,0,0,0,0,0,0,0,0
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1591920000000,2020-06-12,84,1252020,353,17,2,52,29,12,14,78
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1584748800000,2020-03-21,1,555984,0,0,0,0,0,0,0,0
3,3,KAB. BLITAR,-8.132799223604957,112.23645534893667,1594339200000,2020-07-10,112,1163789,602,51,9,12,12,7,23,42
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1586217600000,2020-04-07,18,2459890,102,233,8,2,2,0,0,2
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1588809600000,2020-05-07,48,1580092,679,266,80,22,8,4,2,28
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1584662400000,2020-03-20,0,888214,0,0,0,0,0,0,0,0
8,8,KAB. JOMBANG,-7.5471659452833535,112.2627344580802,1594598400000,2020-07-13,115,1268504,1583,18,47,244,120,27,105,376
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1588377600000,2020-05-02,43,1617814,128,71,1,1,0,1,1,3
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1584835200000,2020-03-22,2,1044718,0,0,0,0,0,0,0,0
